student_id,python_score,sql_score,excel_score,stats_score,ml_score,powerbi_score,comm_score,aptitude_score,cgpa,projects_count,internships_count,certifications_count,target_role,placement_status,gender,college_tier,socioeconomic_status
STU_1429,78,60,60,64,77,42,58,68,6.03,3,1,3,ML Intern,Placed,Male,Tier 1,Rural
STU_1430,44,77,77,57,53,93,73,71,6.43,2,0,2,BI Analyst,Not Placed,Female,Tier 1,Rural
STU_1431,75,79,74,87,83,81,86,86,7.89,4,0,1,Data Scientist,Placed,Other,Tier 2,Rural
STU_1432,91,57,52,78,78,52,45,77,7.1,2,1,1,Data Scientist,Not Placed,Male,Tier 2,Urban
STU_1433,89,88,54,77,62,56,73,71,6.84,4,0,3,Data Scientist,Placed,Male,Tier 1,Urban
STU_1434,99,66,55,68,88,35,67,80,7.72,3,0,2,ML Intern,Placed,Female,Tier 1,Semi-Urban
STU_1435,76,79,85,76,60,76,54,77,7.87,3,1,2,Data Analyst,Placed,Male,Tier 2,Semi-Urban
STU_1436,50,67,74,56,31,52,48,77,5.5,1,0,3,Data Analyst,Not Placed,Female,Tier 2,Urban
STU_1437,52,60,80,55,51,65,86,74,6.75,2,1,2,Business Analyst,Not Placed,Male,Tier 3,Semi-Urban
STU_1438,99,75,64,75,95,49,64,87,8.09,4,0,2,ML Intern,Placed,Male,Tier 2,Semi-Urban
STU_1439,48,70,93,70,48,94,81,97,7.39,3,0,2,Business Analyst,Not Placed,Male,Tier 1,Rural
STU_1440,93,80,40,69,95,33,47,68,6.99,4,0,3,ML Intern,Placed,Female,Tier 2,Semi-Urban
STU_1441,66,75,54,61,63,56,62,61,5.86,2,1,3,Data Science Intern,Not Placed,Male,Tier 1,Semi-Urban
STU_1442,50,78,94,73,53,89,63,71,7.72,4,1,3,Data Analyst,Placed,Male,Tier 2,Urban
STU_1443,84,62,52,73,72,48,49,72,7.16,2,0,1,ML Intern,Not Placed,Female,Tier 2,Semi-Urban
STU_1444,89,68,45,77,70,57,59,83,6.25,2,0,2,Data Scientist,Not Placed,Male,Tier 2,Rural
STU_1445,62,76,80,56,45,80,77,78,7.12,3,1,3,BI Analyst,Not Placed,Male,Tier 3,Urban
STU_1446,67,88,86,71,43,90,81,67,7.77,1,0,5,Data Analyst,Not Placed,Male,Tier 1,Urban
STU_1447,80,70,55,73,74,49,63,76,6.76,3,1,2,ML Intern,Not Placed,Female,Tier 3,Semi-Urban
STU_1448,48,67,74,51,33,74,50,58,6.05,2,1,3,BI Analyst,Not Placed,Female,Tier 3,Urban
STU_1449,84,79,81,78,78,72,90,78,7.43,3,0,2,Data Science Intern,Placed,Male,Tier 2,Urban
STU_1450,85,81,74,82,99,66,76,81,7.87,5,2,0,ML Intern,Placed,Male,Tier 1,Urban
STU_1451,83,79,67,94,88,58,73,86,7.43,3,1,2,Data Scientist,Placed,Female,Tier 2,Urban
STU_1452,83,56,47,79,70,29,68,72,6.7,3,1,4,ML Intern,Placed,Female,Tier 2,Urban
STU_1453,60,71,83,63,35,96,74,66,7.4,2,0,4,BI Analyst,Not Placed,Male,Tier 2,Rural
STU_1454,82,61,64,86,81,68,56,71,7.06,3,2,2,Data Scientist,Placed,Male,Tier 1,Semi-Urban
STU_1455,59,83,83,74,52,74,84,91,8.0,3,3,3,Data Analyst,Placed,Male,Tier 3,Urban
STU_1456,78,70,79,67,71,60,63,73,8.04,2,0,3,Data Science Intern,Placed,Female,Tier 1,Urban
STU_1457,76,64,51,70,80,45,64,69,6.96,2,1,2,ML Intern,Placed,Other,Tier 2,Urban
STU_1458,93,73,59,89,78,47,76,72,6.97,3,0,2,ML Intern,Placed,Male,Tier 1,Rural
STU_1459,31,63,87,43,57,69,90,81,7.16,2,0,0,Business Analyst,Not Placed,Male,Tier 2,Urban
STU_1460,84,67,54,93,92,53,62,90,7.69,5,1,2,ML Intern,Placed,Male,Tier 3,Rural
STU_1461,65,74,91,66,39,74,83,70,7.85,2,0,2,Business Analyst,Not Placed,Male,Tier 2,Urban
STU_1462,98,67,67,89,94,59,61,92,7.15,3,0,1,ML Intern,Placed,Male,Tier 1,Rural
STU_1463,63,85,76,61,56,80,62,60,7.39,2,0,3,Data Analyst,Not Placed,Female,Tier 3,Urban
STU_1464,84,84,56,83,99,49,64,75,7.57,5,1,2,ML Intern,Placed,Male,Tier 3,Urban
STU_1465,88,89,73,83,68,79,72,80,7.63,3,0,3,Data Science Intern,Placed,Female,Tier 3,Urban
STU_1466,57,76,88,68,59,76,57,61,6.59,2,1,2,Data Analyst,Not Placed,Male,Tier 3,Semi-Urban
STU_1467,82,74,64,91,73,70,77,75,8.41,4,1,3,Data Science Intern,Placed,Female,Tier 2,Urban
STU_1468,64,57,89,65,48,66,95,89,7.92,1,1,2,Business Analyst,Not Placed,Male,Tier 2,Urban
STU_1469,49,83,79,50,39,92,74,64,7.34,2,0,3,BI Analyst,Not Placed,Male,Tier 2,Rural
STU_1470,47,74,72,53,33,92,79,58,7.32,1,0,2,BI Analyst,Not Placed,Female,Tier 1,Urban
STU_1471,88,71,60,83,80,75,64,71,7.33,3,0,2,Data Scientist,Placed,Male,Tier 2,Urban
STU_1472,83,78,44,75,99,54,66,92,6.97,3,0,2,ML Intern,Placed,Female,Tier 3,Rural
STU_1473,59,76,77,54,58,91,83,80,6.85,3,0,2,BI Analyst,Placed,Female,Tier 2,Semi-Urban
STU_1474,48,56,85,55,48,82,85,83,6.56,2,2,2,Business Analyst,Not Placed,Male,Tier 3,Rural
STU_1475,58,77,87,52,57,88,97,84,7.74,3,0,2,Business Analyst,Placed,Female,Tier 2,Urban
STU_1476,83,77,60,82,99,48,81,80,7.77,4,1,3,ML Intern,Placed,Female,Tier 2,Urban
STU_1477,43,80,86,60,38,86,69,75,7.02,3,0,1,BI Analyst,Not Placed,Other,Tier 2,Urban
STU_1478,67,77,77,72,46,83,70,77,7.6,4,0,2,BI Analyst,Placed,Female,Tier 2,Rural
STU_1479,53,70,73,68,36,66,72,64,6.65,2,0,3,BI Analyst,Not Placed,Male,Tier 2,Rural
STU_1480,82,83,68,69,79,77,72,83,7.23,4,1,1,Data Scientist,Placed,Female,Tier 1,Rural
STU_1481,74,89,93,76,61,93,84,75,7.79,4,2,3,BI Analyst,Placed,Female,Tier 1,Urban
STU_1482,61,72,73,65,44,73,66,72,6.95,3,0,2,Data Analyst,Not Placed,Female,Tier 3,Rural
STU_1483,88,68,66,87,82,55,64,81,6.28,3,0,3,Data Scientist,Placed,Female,Tier 1,Urban
STU_1484,68,89,77,69,59,70,62,67,6.61,2,1,2,Data Analyst,Not Placed,Male,Tier 2,Semi-Urban
STU_1485,51,63,77,43,41,60,68,65,6.92,1,1,1,Business Analyst,Not Placed,Male,Tier 2,Rural
STU_1486,49,68,80,58,50,56,85,76,6.53,2,1,2,Business Analyst,Not Placed,Female,Tier 2,Urban
STU_1487,52,57,76,59,56,77,79,68,7.5,1,0,1,Business Analyst,Not Placed,Female,Tier 3,Urban
STU_1488,66,71,40,69,89,31,66,65,6.76,2,0,2,ML Intern,Not Placed,Male,Tier 3,Urban
STU_1489,41,60,79,63,40,58,83,70,6.91,2,1,3,Business Analyst,Not Placed,Female,Tier 3,Semi-Urban
STU_1490,91,72,61,90,85,64,76,72,7.25,5,0,1,Data Scientist,Placed,Female,Tier 2,Urban
STU_1491,45,32,81,53,33,70,89,72,6.54,2,1,1,Business Analyst,Not Placed,Female,Tier 2,Urban
STU_1492,51,71,82,63,62,80,79,74,8.42,4,1,2,Business Analyst,Placed,Female,Tier 3,Rural
STU_1493,54,71,74,66,58,89,90,86,7.23,4,0,1,Business Analyst,Placed,Female,Tier 3,Urban
STU_1494,51,99,81,66,55,94,90,76,8.04,4,0,2,Data Analyst,Not Placed,Female,Tier 3,Urban
STU_1495,90,65,43,86,78,58,68,75,7.13,3,1,2,ML Intern,Placed,Female,Tier 3,Semi-Urban
STU_1496,99,89,57,76,76,71,63,87,7.34,6,1,2,ML Intern,Placed,Male,Tier 1,Rural
STU_1497,75,74,43,64,79,41,61,68,6.21,1,2,2,ML Intern,Placed,Male,Tier 1,Urban
STU_1498,94,78,59,84,99,64,56,77,7.88,4,2,1,Data Scientist,Placed,Male,Tier 3,Semi-Urban
STU_1499,52,77,93,54,64,73,95,72,7.26,3,0,2,Business Analyst,Not Placed,Male,Tier 3,Urban
STU_1500,41,72,56,81,52,82,80,74,7.19,3,0,2,BI Analyst,Not Placed,Male,Tier 3,Semi-Urban
